particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
6,175,4,5,HouseObjects,spraybottle,2,1,0.652554921980482,2,old,4,HouseObjects,spraybottle,0,0,2.85180294699967,2,0.23390924022533,4
6,176,3,6,Instruments,harmonica,3,0,0.726972410804592,2,old,3,Instruments,harmonica,0,0,1.67042290652171,2,0.396916472935118,6
6,177,1,1,HouseObjects,flyswatter,1,0,0.87356294557685,1,old,1,HouseObjects,flyswatter,1,1,3.23250445886515,3,9.97458701021969e-05,3
6,178,4,5,HouseObjects,sponge,2,1,0.724518854345661,2,old,4,HouseObjects,sponge,1,1,2.43316143471748,2,2.50174843962304,4
6,179,2,4,Instruments,maraca2,1,1,0.639781354402658,1,old,2,Instruments,maraca2,1,1,1.81865908810869,6,0.476914279162884,4
6,180,3,4,HouseObjects,pitcher,1,0,0.666967401048169,2,old,3,HouseObjects,pitcher,0,0,2.10194927838165,2,0.249981798813678,4
6,181,1,1,FruitsAndVegs,ginger2,1,0,1.06147970940219,1,old,1,FruitsAndVegs,ginger2,1,1,2.5650716839591,3,0.253754502569791,6
6,182,1,3,Instruments,musicsheet,1,1,1.72753753059078,2,old,1,Instruments,musicsheet,0,0,1.56257964042015,2,0.421633247518912,6
6,183,1,2,HouseObjects,scale,3,0,1.06613056192873,2,old,1,HouseObjects,scale,1,1,1.43386927770916,2,0.19442365958821,4
6,184,4,5,HouseObjects,sponge,2,1,0.732685829687398,2,old,4,HouseObjects,sponge,1,1,2.43316143471748,2,2.50174843962304,4
6,185,3,6,Instruments,marimba2,3,0,0.67895871703513,2,old,3,Instruments,marimba2,1,1,2.50806546537206,5,2.3726378105348,6
6,186,2,5,HouseObjects,scale2,2,1,0.657399172487203,1,old,2,HouseObjects,scale2,0,0,2.68985828064615,NaN,4.79193713254062,5
6,187,3,6,Instruments,trombone,3,0,0.700506715511438,1,old,3,Instruments,trombone,1,1,1.07996765791904,6,0.296568901801948,4
6,188,3,4,FruitsAndVegs,brusselssprout,1,0,0.750711611588486,1,old,3,FruitsAndVegs,brusselssprout,1,1,2.5556990984478,3,1.09693408082239,6
6,189,4,4,Instruments,laud,1,1,0.649128602584824,2,old,4,Instruments,laud,1,1,1.06765112548601,5,0.0934843485010788,6
6,190,4,4,Instruments,musicstand2,1,1,0.587517716106959,2,old,4,Instruments,musicstand2,1,1,3.02310191758443,3,1.00604376697447,6
6,191,4,4,Instruments,flutetrans,1,1,1.13390773284482,1,old,4,Instruments,flutetrans,1,1,2.21369931200752,6,1.14756650500931,4
6,192,3,4,FruitsAndVegs,corn,1,0,0.560346102167387,1,old,3,FruitsAndVegs,corn,0,0,1.84336976887425,2,0.499405212991405,6
6,193,1,3,Instruments,saxophone,2,0,0.970847900956869,2,old,1,Instruments,saxophone,1,1,2.17255974572618,2,0.409362258156762,6
6,194,1,2,Instruments,flute,3,0,0.709479996818118,2,old,1,Instruments,flute,1,1,1.39403025666252,2,0.630270215100609,6
6,195,2,6,FruitsAndVegs,eggplant2,3,1,1.00771282677306,2,old,2,FruitsAndVegs,eggplant2,0,0,1.55017554946244,4,0.180127604166046,5
6,196,2,5,HouseObjects,safetypin2,2,1,0.778639177442528,2,old,2,HouseObjects,safetypin2,1,1,2.25799642910715,4,0.0633133018855006,4
6,197,1,1,Instruments,metronome,1,1,0.949081808619667,1,old,1,Instruments,metronome,0,0,2.57318798440974,4,0.0258280913112685,4
6,198,2,6,FruitsAndVegs,lemon2,3,1,1.34347288240679,1,old,2,FruitsAndVegs,lemon2,1,1,3.25181058025919,2,1.88521846116055,6
6,199,3,6,Instruments,timbal2,3,0,0.593886058137286,1,old,3,Instruments,timbal2,1,1,1.16724210313987,4,0.504493215470575,4
6,200,4,6,FruitsAndVegs,carrot,3,1,0.516498643497471,1,old,4,FruitsAndVegs,carrot,1,1,1.21087339229416,6,0.648316844250076,6
6,201,4,6,FruitsAndVegs,kiwi2,3,1,0.470710149034858,2,old,4,FruitsAndVegs,kiwi2,0,0,2.04920679575298,4,0.0455399316269904,5
6,202,4,6,FruitsAndVegs,carrot,3,1,0.521267202566378,1,old,4,FruitsAndVegs,carrot,1,1,1.21087339229416,6,0.648316844250076,6
6,203,2,6,FruitsAndVegs,brusselssprout2,3,1,0.516374522412661,1,old,2,FruitsAndVegs,brusselssprout2,1,1,1.31384674989386,6,1.03685305890394,6
6,204,1,2,Instruments,hihat,3,0,0.83063629217213,1,old,1,Instruments,hihat,0,0,2.17484748660354,4,0.468017972249072,4
6,205,3,6,HouseObjects,ironingboard2,3,0,0.617085155739915,1,old,3,HouseObjects,ironingboard2,1,1,1.11176510772202,6,2.51927581278142,5
6,206,4,5,HouseObjects,spraybottle,2,1,0.739414347335696,2,old,4,HouseObjects,spraybottle,0,0,2.85180294699967,2,0.23390924022533,4
6,207,4,6,FruitsAndVegs,carrot,3,1,0.686667695117649,1,old,4,FruitsAndVegs,carrot,1,1,1.21087339229416,6,0.648316844250076,6
6,208,4,5,HouseObjects,towel,2,1,0.681146712100599,2,old,4,HouseObjects,towel,1,1,1.28535887505859,3,0.0940831444459036,4
6,209,2,6,FruitsAndVegs,broccoli,3,1,0.539490872586612,1,old,2,FruitsAndVegs,broccoli,0,0,2.46145238354802,2,0.748143555829301,6
6,210,2,4,Instruments,violin,1,1,0.782655312563293,1,old,2,Instruments,violin,1,1,1.05977697332855,5,0.394333984528203,4
6,211,3,5,Instruments,maraca,2,0,0.689008035173174,2,old,3,Instruments,maraca,1,1,1.1589176512789,5,0.643264121608809,6
6,212,4,5,HouseObjects,key,2,1,0.612004209193401,1,old,4,HouseObjects,key,1,1,1.78458159486763,6,0.372417471488006,5
6,213,4,4,Instruments,laud,1,1,0.590669173048809,2,old,4,Instruments,laud,1,1,1.06765112548601,5,0.0934843485010788,6
6,214,4,6,FruitsAndVegs,kiwi2,3,1,0.793512860953342,2,old,4,FruitsAndVegs,kiwi2,0,0,2.04920679575298,4,0.0455399316269904,5
6,215,4,6,FruitsAndVegs,cauliflower,3,1,0.443916029995307,1,old,4,FruitsAndVegs,cauliflower,1,1,0.993811585474759,6,0.192700396990404,6
6,216,1,2,FruitsAndVegs,orange,1,0,1.48630129738012,1,old,1,FruitsAndVegs,orange,0,0,2.41741473414004,4,0.156915998202749,6
6,217,1,1,FruitsAndVegs,iceberglettuce,1,0,0.960875877935905,2,old,1,FruitsAndVegs,iceberglettuce,1,1,1.30522241885774,5,0.094917353708297,5
6,218,4,5,HouseObjects,sponge,2,1,0.723128826415632,2,old,4,HouseObjects,sponge,1,1,2.43316143471748,2,2.50174843962304,4
6,219,4,6,FruitsAndVegs,cabbage,3,1,0.806229659938253,1,old,4,FruitsAndVegs,cabbage,1,1,3.16253961372422,6,3.7109928628779,6
6,220,1,2,HouseObjects,towel2,3,0,1.01766560628312,2,old,1,HouseObjects,towel2,1,1,2.38492611912079,2,0.278216941282153,4
6,221,4,4,Instruments,keyboard,1,1,0.763912065769546,1,old,4,Instruments,keyboard,0,0,2.02914408087963,2,0.373997690097895,4
6,222,4,6,FruitsAndVegs,lettuce2,3,1,0.726367200200912,2,old,4,FruitsAndVegs,lettuce2,0,0,1.31922180240508,3,0.391962854773737,5
6,223,4,5,HouseObjects,doormat,2,1,0.864581004774664,1,old,4,HouseObjects,doormat,1,1,2.56038266501855,6,2.07910875283415,5
6,224,2,5,HouseObjects,iron,2,1,0.634965007135179,1,old,2,HouseObjects,iron,1,1,1.26701878145104,4,1.37747340137139,5
6,225,2,4,Instruments,drums2,1,1,0.693543746951036,2,old,2,Instruments,drums2,1,1,1.39337886148132,4,0.125586167443544,6
6,226,2,4,Instruments,record2,1,1,0.591817694017664,1,old,2,Instruments,record2,1,1,1.17592416488333,4,1.33922518295003,4
6,227,4,4,Instruments,trombone2,1,1,0.514631054014899,2,old,4,Instruments,trombone2,1,1,2.90377696941141,3,1.03470707905944,6
6,228,2,6,FruitsAndVegs,pineapple2,3,1,0.773144173203036,2,old,2,FruitsAndVegs,pineapple2,1,1,1.50629409390967,5,0.0406530244508758,5
6,229,4,6,FruitsAndVegs,casabamelon,3,1,0.815703915723134,1,old,4,FruitsAndVegs,casabamelon,1,1,0.830694022937678,6,1.22664639248978,6
6,230,1,3,HouseObjects,match2,3,0,1.49029177433113,2,old,1,HouseObjects,match2,1,1,1.36478097760119,2,0.388244032976218,4
6,231,4,6,FruitsAndVegs,carrot,3,1,0.629376992350444,1,old,4,FruitsAndVegs,carrot,1,1,1.21087339229416,6,0.648316844250076,6
6,232,2,4,Instruments,musicsheet2,1,1,0.511800323496573,2,old,2,Instruments,musicsheet2,0,0,1.27793758863118,4,0.823680700152181,6
6,233,3,4,HouseObjects,dustpan2,1,0,0.634212903911248,2,old,3,HouseObjects,dustpan2,0,0,1.43687640782446,2,0.226377944578417,4
6,234,2,5,HouseObjects,vacuumcleaner2,2,1,0.788597729988396,2,old,2,HouseObjects,vacuumcleaner2,1,1,1.08188592211809,2,0.14940522913821,4
6,235,2,5,HouseObjects,teapot2,2,1,0.615555932570715,1,old,2,HouseObjects,teapot2,1,1,2.20594158355379,2,0.436530344071798,5
6,236,1,1,FruitsAndVegs,peanut2,1,0,1.10609210043913,1,old,1,FruitsAndVegs,peanut2,0,0,2.74166135600535,2,1.04746781755239,6
6,237,4,5,HouseObjects,doormat,2,1,0.96508284524316,1,old,4,HouseObjects,doormat,1,1,2.56038266501855,6,2.07910875283415,5
6,238,4,4,Instruments,musicstand2,1,1,0.639725227316376,2,old,4,Instruments,musicstand2,1,1,3.02310191758443,3,1.00604376697447,6
6,239,1,2,FruitsAndVegs,cherry2,1,0,1.74661016324535,1,old,1,FruitsAndVegs,cherry2,0,0,3.17661340581253,3,0.377453516353853,6
6,240,4,5,HouseObjects,towel,2,1,0.797194478509482,2,old,4,HouseObjects,towel,1,1,1.28535887505859,3,0.0940831444459036,4
6,241,3,5,FruitsAndVegs,garlic,2,0,0.775411066948436,2,old,3,FruitsAndVegs,garlic,1,1,1.62148872821126,3,0.198644738760777,5
6,242,1,1,FruitsAndVegs,mushroom2,1,0,1.13800372875994,1,old,1,FruitsAndVegs,mushroom2,1,1,3.26877924829023,5,1.37649294099538,6
6,243,4,4,Instruments,flutetrans,1,1,0.700255907548126,1,old,4,Instruments,flutetrans,1,1,2.21369931200752,6,1.14756650500931,4
6,244,4,5,HouseObjects,doormat,2,1,0.726817820686847,1,old,4,HouseObjects,doormat,1,1,2.56038266501855,6,2.07910875283415,5
6,245,3,5,FruitsAndVegs,orange2,2,0,0.513507549709175,2,old,3,FruitsAndVegs,orange2,1,1,1.86776966589969,1,0.39022964972537,5
6,246,2,6,FruitsAndVegs,pear2,3,1,0.763607375847641,2,old,2,FruitsAndVegs,pear2,0,0,1.53113819670398,2,0.249731953023002,5
6,247,3,4,HouseObjects,glassmop,1,0,0.701958964345977,2,old,3,HouseObjects,glassmop,1,1,1.39107315987349,4,0.075828363886103,4
6,248,4,5,HouseObjects,thread,2,1,0.672278949758038,2,old,4,HouseObjects,thread,1,1,1.39180505741388,4,0.0554882207652554,4
6,249,4,5,HouseObjects,key,2,1,0.571521490463056,1,old,4,HouseObjects,key,1,1,1.78458159486763,6,0.372417471488006,5
6,250,2,5,HouseObjects,wateringcan2,2,1,0.574513225641567,2,old,2,HouseObjects,wateringcan2,1,1,2.79866212222259,3,0.557926542824134,4
6,251,4,5,HouseObjects,safetypin,2,1,0.545171577367,1,old,4,HouseObjects,safetypin,1,1,1.12127624708228,6,0.257259720703587,5
6,252,4,6,FruitsAndVegs,lettuce2,3,1,0.683326047495939,2,old,4,FruitsAndVegs,lettuce2,0,0,1.31922180240508,3,0.391962854773737,5
6,253,4,5,HouseObjects,towel,2,1,0.678060362581164,2,old,4,HouseObjects,towel,1,1,1.28535887505859,3,0.0940831444459036,4
6,254,2,6,FruitsAndVegs,endive,3,1,0.640319533238653,2,old,2,FruitsAndVegs,endive,0,0,1.29352520895191,5,0.152231148793362,5
6,255,4,4,Instruments,keyboard,1,1,0.61134351301007,1,old,4,Instruments,keyboard,0,0,2.02914408087963,2,0.373997690097895,4
6,256,1,3,FruitsAndVegs,celery2,2,0,1.34165404341184,2,old,1,FruitsAndVegs,celery2,0,0,1.24639222968835,3,0.89451246871613,5
6,257,1,2,Instruments,electricguitar,3,0,1.03275898733409,1,old,1,Instruments,electricguitar,0,0,2.05865378968883,2,0.436966211185791,4
6,258,4,5,HouseObjects,key,2,1,0.707281417795457,1,old,4,HouseObjects,key,1,1,1.78458159486763,6,0.372417471488006,5
6,259,3,4,FruitsAndVegs,grape2,1,0,0.686440300196409,2,old,3,FruitsAndVegs,grape2,0,0,1.47930721833836,5,0.864130384172313,6
6,260,4,5,HouseObjects,garbagebin2,2,1,0.54467637592461,1,old,4,HouseObjects,garbagebin2,1,1,1.46237896190723,5,0.00537120382068679,5
6,261,4,5,HouseObjects,garbagebin2,2,1,0.555217688146513,1,old,4,HouseObjects,garbagebin2,1,1,1.46237896190723,5,0.00537120382068679,5
6,262,4,6,FruitsAndVegs,kiwi2,3,1,1.07016754423967,2,old,4,FruitsAndVegs,kiwi2,0,0,2.04920679575298,4,0.0455399316269904,5
6,263,3,5,Instruments,grandpiano,2,0,1.16060370957712,2,old,3,Instruments,grandpiano,0,0,2.30012190807611,4,0.195554219884798,6
6,264,4,4,Instruments,musicstand2,1,1,0.61120463849511,2,old,4,Instruments,musicstand2,1,1,3.02310191758443,3,1.00604376697447,6
6,265,1,3,FruitsAndVegs,eggplant,1,0,1.13360625004862,2,old,1,FruitsAndVegs,eggplant,0,0,2.68004180991557,3,1.21603708621114,5
6,266,4,4,Instruments,trombone2,1,1,0.695811923535075,2,old,4,Instruments,trombone2,1,1,2.90377696941141,3,1.03470707905944,6
6,267,3,5,FruitsAndVegs,peanut,2,0,0.586195040785242,2,old,3,FruitsAndVegs,peanut,1,1,2.01860661734827,3,0.212113640969619,5
6,268,4,6,FruitsAndVegs,cherrytomato2,3,1,1.02875119110104,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.66025139170233,2,1.02519273245707,5
6,269,4,4,Instruments,flutetrans2,1,1,0.69499695795821,1,old,4,Instruments,flutetrans2,1,1,1.44615854846779,6,9.97458701021969e-05,6
6,270,2,6,FruitsAndVegs,peppergreen2,3,1,0.777577573317103,1,old,2,FruitsAndVegs,peppergreen2,1,1,1.12133975088364,6,0.00156097504077479,6
6,271,3,6,HouseObjects,vacuumcleaner,3,0,0.763995133980643,2,old,3,HouseObjects,vacuumcleaner,1,1,1.62091526959557,4,0.0186412557959557,4
6,272,4,4,Instruments,trombone2,1,1,0.654461960715707,2,old,4,Instruments,trombone2,1,1,2.90377696941141,3,1.03470707905944,6
6,273,4,5,HouseObjects,garbagebin2,2,1,0.696812910435256,1,old,4,HouseObjects,garbagebin2,1,1,1.46237896190723,5,0.00537120382068679,5
6,274,4,6,FruitsAndVegs,casabamelon,3,1,0.651150461402722,1,old,4,FruitsAndVegs,casabamelon,1,1,0.830694022937678,6,1.22664639248978,6
6,275,1,1,Instruments,gong2,1,1,1.24546244402882,2,old,1,Instruments,gong2,0,0,2.32304389821365,3,0.447293919627555,6
6,276,1,3,HouseObjects,garbagebin,3,0,1.00789371639257,2,old,1,HouseObjects,garbagebin,1,1,1.40545966010541,2,0.274476310005412,4
6,277,4,6,FruitsAndVegs,casabamelon,3,1,0.803154215158429,1,old,4,FruitsAndVegs,casabamelon,1,1,0.830694022937678,6,1.22664639248978,6
6,278,3,6,HouseObjects,thermometer2,3,0,0.661413062480278,1,old,3,HouseObjects,thermometer2,0,0,1.72681749996264,2,0.575391053571366,5
6,279,2,4,Instruments,keyboard2,1,1,0.624114835401997,2,old,2,Instruments,keyboard2,0,0,2.73816447681747,2,0.454420138034038,6
6,280,4,5,HouseObjects,safetypin,2,1,0.698950230667833,1,old,4,HouseObjects,safetypin,1,1,1.12127624708228,6,0.257259720703587,5
6,281,2,4,Instruments,timbal,1,1,0.837359357508831,2,old,2,Instruments,timbal,1,1,1.61453570215963,2,0.58568155777175,6
6,282,3,5,Instruments,electricguitar2,2,0,0.79974617715925,2,old,3,Instruments,electricguitar2,1,1,1.3130295391893,4,0.224526391481049,6
6,283,4,4,Instruments,musicstand2,1,1,0.530162226583343,2,old,4,Instruments,musicstand2,1,1,3.02310191758443,3,1.00604376697447,6
6,284,4,4,Instruments,flutetrans,1,1,0.596744371170644,1,old,4,Instruments,flutetrans,1,1,2.21369931200752,6,1.14756650500931,4
6,285,4,5,HouseObjects,safetypin,2,1,0.559084685519338,1,old,4,HouseObjects,safetypin,1,1,1.12127624708228,6,0.257259720703587,5
6,286,4,5,HouseObjects,thread,2,1,0.545375238580164,2,old,4,HouseObjects,thread,1,1,1.39180505741388,4,0.0554882207652554,4
6,287,1,3,Instruments,musicstand,3,0,1.09988091432024,2,old,1,Instruments,musicstand,1,1,1.48713133705314,6,0.0557771952589974,6
6,288,3,4,HouseObjects,pan2,1,0,0.750353039533366,2,old,3,HouseObjects,pan2,1,1,1.25472918990999,6,0.321986463502981,4
6,289,4,4,Instruments,drums,1,1,0.600740621215664,1,old,4,Instruments,drums,1,1,0.90459963248577,6,1.4061941234977,4
6,290,3,5,FruitsAndVegs,leek2,2,0,0.667010699107777,2,old,3,FruitsAndVegs,leek2,0,0,1.29322565055918,2,0.294196489150636,5
6,291,1,2,HouseObjects,match,3,0,1.66943539015483,1,old,1,HouseObjects,match,1,1,1.65034640044905,6,1.02377608430106,5
6,292,4,6,FruitsAndVegs,lettuce2,3,1,0.976018330140505,2,old,4,FruitsAndVegs,lettuce2,0,0,1.31922180240508,3,0.391962854773737,5
6,293,2,4,Instruments,frenchhorn,1,1,0.666564568819012,2,old,2,Instruments,frenchhorn,1,1,1.48261967976578,5,0.0551495339022949,6
6,294,4,6,FruitsAndVegs,cabbage,3,1,0.716769144113641,1,old,4,FruitsAndVegs,cabbage,1,1,3.16253961372422,6,3.7109928628779,6
6,295,4,6,FruitsAndVegs,greenolive,3,1,1.15922298276564,2,old,4,FruitsAndVegs,greenolive,1,1,1.02247650118079,5,0.121399085153826,5
6,296,4,6,FruitsAndVegs,greenolive,3,1,0.56958077539457,2,old,4,FruitsAndVegs,greenolive,1,1,1.02247650118079,5,0.121399085153826,5
6,297,3,5,Instruments,panflute,2,0,0.884238962898962,1,old,3,Instruments,panflute,1,1,1.55886691238265,5,0.300642767630052,4
6,298,2,5,HouseObjects,teapot,2,1,0.758289091812912,2,old,2,HouseObjects,teapot,1,1,1.36379891354591,3,0.0629053380107507,4
6,299,4,5,HouseObjects,thread,2,1,0.48881611257093,2,old,4,HouseObjects,thread,1,1,1.39180505741388,4,0.0554882207652554,4
6,300,3,6,HouseObjects,wateringcan,3,0,0.755774597404525,1,old,3,HouseObjects,wateringcan,0,0,1.76009574322961,3,0.242353964480571,5
6,301,3,4,HouseObjects,rug,1,0,0.654914505546913,2,old,3,HouseObjects,rug,1,1,2.15885927912313,4,0.225967414793558,4
6,302,2,5,HouseObjects,sponge2,2,1,0.649994884443004,1,old,2,HouseObjects,sponge2,1,1,1.8883323930786,4,2.58724798524054,5
6,303,2,5,HouseObjects,rubbergloves2,2,1,0.564400403760374,2,old,2,HouseObjects,rubbergloves2,0,0,1.87292277580127,2,0.215928680729121,4
6,304,1,3,FruitsAndVegs,coffeebean2,3,1,1.69488598656608,1,old,1,FruitsAndVegs,coffeebean2,0,0,1.47921292472165,3,0.986428465344943,6
6,305,1,2,Instruments,tuba2,2,0,0.95340648246929,2,old,1,Instruments,tuba2,1,1,1.41300121904351,2,0.466745971585624,6
6,306,4,4,Instruments,musicstand2,1,1,0.684008873824496,2,old,4,Instruments,musicstand2,1,1,3.02310191758443,3,1.00604376697447,6
6,307,1,3,Instruments,speaker,3,0,1.19830284459749,1,old,1,Instruments,speaker,1,1,2.42653105926001,6,0.238088304293342,4
6,308,4,6,FruitsAndVegs,cauliflower,3,1,0.752575031539891,1,old,4,FruitsAndVegs,cauliflower,1,1,0.993811585474759,6,0.192700396990404,6
6,309,1,3,FruitsAndVegs,broccoli2,2,0,0.554972011828795,2,old,1,FruitsAndVegs,broccoli2,0,0,1.769142150064,3,0.245537814800628,5
6,310,2,6,FruitsAndVegs,carrot2,3,1,1.10210771724815,2,old,2,FruitsAndVegs,carrot2,0,0,1.91076431330293,2,0.304436318692751,5
6,311,2,4,Instruments,triangle2,1,1,0.744533781020436,1,old,2,Instruments,triangle2,1,1,1.39433847472537,4,0.187036370043643,4
6,312,4,4,Instruments,trumpet,1,1,0.474967791058589,2,old,4,Instruments,trumpet,1,1,1.59097707027104,2,0.398217659676448,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,almond3,0,0,2.98150050529512,2,5.10218244645512,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,apple3,0,0,2.32257788279094,2,2.01304297766183,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,accordion3,1,0,2.13871542050038,3,2.13790943525964,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,acousticguitar3,0,0,3.12029578664806,2,1.98994619172299,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,apricot3,0,0,2.72034043178428,3,2.67911234498024,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,artichoke3,0,0,3.37309324188391,2,1.97742984670913,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,ashtray3,0,0,2.22712106746621,6,3.47350463754265,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,ballofstring3,0,0,3.33531937765656,3,0.87442473723786,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,arugula3,0,0,2.04384008201305,2,1.47207772609545,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,balalaika3,1,0,1.50438641366782,3,5.25991199538112e-05,3
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,barbecuelighter3,0,0,2.35216167941689,4,9.94252040982246e-05,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,banjo3,0,0,1.00472461956088,4,0.991521599469706,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,basket3,0,0,1.20789512764895,3,0.941846543340944,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,bassdrum3,1,0,2.91212643799372,2,1.17817021138035,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,bleachbottle3,0,0,1.95478945440846,2,0.981012359843589,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,bottle3,0,0,1.15814085211605,5,2.97639486286789,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,broom3,0,0,2.37359517859295,4,1.4442120603635,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,bucket3,1,0,2.68979702191427,4,0.397784358356148,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,clock3,0,0,1.26255362940719,5,9.71800764091313e-05,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,clothesdryingrack3,0,0,2.48887961637229,5,0.436515911365859,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,asparagus3,0,0,2.22778689529514,4,0.368304797797464,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,avocado3,1,0,1.27884780988097,5,0.301592759031337,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,clothespin3,0,0,1.72382512327749,6,1.3541569178924,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,banana3,0,0,1.39392441697419,4,1.33953051437857,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,coffee3,0,0,2.50941796827829,3,2.23172990477178,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,beansprouts3,0,0,1.28453589137644,4,0.802659013716038,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,bassguitar3,1,0,1.35237624531146,4,1.34648931358242,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,cushion3,0,0,1.72404642449692,4,1.14765342185274,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,dishsoap3,0,0,1.52587507775752,3,0.86884121253388,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,cello3,1,0,1.05015935288975,4,0.578485421196092,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,doormat3,1,0,2.63606381556019,1,1.09983857843326,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,dustpan3,0,0,2.27457605593372,2,0.87256644887384,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,blackberry3,0,0,3.24582294048741,3,1.51472149888286,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,chime3,0,0,2.16397069464438,5,0.775735962728504,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,blackolive3,1,0,2.24139787931927,4,0.892741738643963,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,clarinet3,1,0,1.13727407640545,4,0.490322564088274,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,cornet3,1,0,2.56602969346568,3,0.407525779155549,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,blueberry3,0,0,1.59700897039147,4,0.833698266476858,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,flyswatter3,0,0,1.73636712646112,2,0.37788585544331,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,broccoli3,1,0,1.22340994310798,5,0.104446453624405,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,garbagebin3,0,0,1.40592920355266,4,0.529304283671081,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,glass3,0,0,1.40634165756637,2,0.295055714959744,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,cymbal3,0,0,1.79673391551478,6,0.498432450054679,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,glassmop3,0,0,2.11130358249648,6,0.703601083136164,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,doublebass3,0,0,2.31596290221205,2,0.606056980905123,4
